hex,count_good_aircraft,count_bad_aircraft
840124bffffffff,1,0
8401267ffffffff,1,0
84012c1ffffffff,2,0
84012c3ffffffff,1,0
84012c9ffffffff,1,0
84012cbffffffff,2,0
8401343ffffffff,1,0
8401349ffffffff,3,2
840134bffffffff,3,0
8401351ffffffff,8,0
8401355ffffffff,6,0
8401357ffffffff,1,0
8401359ffffffff,11,0
840135bffffffff,4,0
840135dffffffff,11,0
8403263ffffffff,0,1
8404821ffffffff,2,0
8404825ffffffff,2,0
8404827ffffffff,2,0
840482dffffffff,2,0
8404861ffffffff,2,0
8404867ffffffff,2,0
8404869ffffffff,2,0
8404a29ffffffff,1,0
8404a2bffffffff,1,0
8404a2dffffffff,1,0
8404a31ffffffff,1,0
8404a33ffffffff,1,0
8404a3dffffffff,1,0
8404a41ffffffff,2,0
8404a43ffffffff,2,0
8404a4dffffffff,2,0
8404a55ffffffff,2,0
8404a57ffffffff,2,0
8404a65ffffffff,2,0
8404a67ffffffff,1,0
8404ae1ffffffff,1,0
8404ae3ffffffff,1,0
8404ae5ffffffff,1,0
8404aedffffffff,1,0
8404b11ffffffff,2,0
8404b13ffffffff,2,0
8404b17ffffffff,2,0
8404b19ffffffff,2,0
8404b53ffffffff,2,0
8404b59ffffffff,3,0
8404b5bffffffff,3,0
8405837ffffffff,1,0
84058a5ffffffff,2,0
84058a7ffffffff,2,0
8405995ffffffff,2,0
840599bffffffff,2,0
840599dffffffff,2,0
84059a1ffffffff,1,0
84059a3ffffffff,1,0
84059a5ffffffff,1,0
84059a7ffffffff,1,0
84059b3ffffffff,2,0
84059b5ffffffff,1,0
84059b7ffffffff,1,0
84059bbffffffff,2,0
84059d1ffffffff,4,0
84059d3ffffffff,2,0
84059d5ffffffff,2,0
84059d7ffffffff,2,0
84059ddffffffff,4,0
8406281ffffffff,1,0
8406283ffffffff,1,0
8406287ffffffff,1,0
8406289ffffffff,1,0
840628bffffffff,2,0
8406291ffffffff,2,0
8406293ffffffff,3,0
8406295ffffffff,2,0
8406297ffffffff,1,0
8406299ffffffff,3,0
840629bffffffff,3,0
840629dffffffff,2,0
84062b1ffffffff,1,0
84062b9ffffffff,1,0
84062bdffffffff,1,0
84062c3ffffffff,3,0
84062c7ffffffff,1,0
84062cbffffffff,3,0
84062d1ffffffff,3,0
84062d3ffffffff,3,0
84062d5ffffffff,5,0
84062d7ffffffff,2,0
84062d9ffffffff,5,0
84062dbffffffff,2,0
84062ddffffffff,2,0
8406601ffffffff,14,0
8406603ffffffff,5,0
8406605ffffffff,4,0
8406607ffffffff,3,0
8406609ffffffff,15,0
840660bffffffff,8,0
840660dffffffff,4,0
8406615ffffffff,3,0
840661dffffffff,1,0
8406621ffffffff,16,0
8406625ffffffff,3,0
8406627ffffffff,1,0
8406629ffffffff,13,0
840662bffffffff,4,0
840662dffffffff,16,0
8406641ffffffff,12,0
8406643ffffffff,3,0
8406645ffffffff,17,0
8406647ffffffff,4,0
8406649ffffffff,11,0
840664dffffffff,13,0
8406655ffffffff,4,0
840665dffffffff,1,0
8406661ffffffff,27,0
8406663ffffffff,10,0
8406665ffffffff,3,0
8406667ffffffff,25,0
8406669ffffffff,18,0
840666bffffffff,18,0
840666dffffffff,11,0
8406703ffffffff,4,0
8406709ffffffff,1,0
8406715ffffffff,2,0
840671dffffffff,21,0
8406741ffffffff,1,0
8406743ffffffff,2,0
8406749ffffffff,5,0
840674bffffffff,1,0
8406751ffffffff,21,0
8406753ffffffff,4,0
8406755ffffffff,2,0
8406757ffffffff,20,0
8406759ffffffff,23,0
840675bffffffff,8,0
840675dffffffff,4,0
8407401ffffffff,7,0
8407403ffffffff,6,0
8407405ffffffff,9,0
8407407ffffffff,5,0
8407409ffffffff,5,0
840740bffffffff,7,0
840740dffffffff,6,0
8407411ffffffff,24,0
8407413ffffffff,27,0
8407415ffffffff,31,0
8407417ffffffff,30,0
8407419ffffffff,14,0
840741bffffffff,31,0
840741dffffffff,30,0
8407421ffffffff,1,0
8407423ffffffff,12,0
8407427ffffffff,5,0
8407429ffffffff,2,0
840742bffffffff,12,0
8407431ffffffff,12,0
8407433ffffffff,44,0
