hex,count_good_aircraft,count_bad_aircraft
8401043ffffffff,1,0
8401047ffffffff,1,0
8401049ffffffff,1,0
840104dffffffff,1,0
8401059ffffffff,1,0
840105dffffffff,1,0
840106bffffffff,1,1
8401201ffffffff,4,0
8401207ffffffff,5,0
8401221ffffffff,5,0
8401223ffffffff,1,0
8401225ffffffff,5,0
8401227ffffffff,4,0
8401229ffffffff,2,0
840122bffffffff,4,0
840122dffffffff,1,0
8401231ffffffff,2,0
8401233ffffffff,3,0
8401235ffffffff,1,0
8401239ffffffff,3,0
840123dffffffff,3,0
8401245ffffffff,1,0
840124bffffffff,2,0
840125bffffffff,1,0
8401261ffffffff,5,1
8401263ffffffff,2,0
8401265ffffffff,2,1
8401267ffffffff,6,3
8401269ffffffff,1,0
840126bffffffff,2,0
840126dffffffff,2,1
84012c1ffffffff,1,0
84012c3ffffffff,2,0
84012c9ffffffff,3,0
84012cbffffffff,3,0
8401351ffffffff,8,1
8401355ffffffff,2,0
8401357ffffffff,1,0
8401359ffffffff,5,1
840135bffffffff,3,0
840135dffffffff,10,1
8406281ffffffff,9,0
8406283ffffffff,16,0
8406287ffffffff,2,0
8406289ffffffff,11,0
840628bffffffff,21,0
840628dffffffff,2,0
8406291ffffffff,1,0
8406293ffffffff,8,0
8406295ffffffff,2,0
8406297ffffffff,3,0
8406299ffffffff,3,0
840629bffffffff,9,0
840629dffffffff,3,0
84062b9ffffffff,5,0
84062bdffffffff,1,0
84062c1ffffffff,1,0
84062c3ffffffff,10,0
84062c7ffffffff,2,0
84062cbffffffff,8,0
84062d1ffffffff,22,0
84062d3ffffffff,3,0
84062d5ffffffff,22,0
84062d7ffffffff,12,0
84062d9ffffffff,20,0
84062dbffffffff,7,0
84062ddffffffff,7,0
8406601ffffffff,14,0
8406603ffffffff,4,0
8406605ffffffff,12,0
8406607ffffffff,5,0
8406609ffffffff,24,0
840660bffffffff,9,0
840660dffffffff,15,0
8406615ffffffff,3,0
840661dffffffff,5,0
8406621ffffffff,26,0
8406625ffffffff,16,0
8406627ffffffff,13,0
8406629ffffffff,22,0
840662bffffffff,12,0
840662dffffffff,23,0
8406639ffffffff,3,0
840663dffffffff,4,0
8406641ffffffff,9,0
8406643ffffffff,15,0
8406645ffffffff,17,0
8406647ffffffff,5,0
8406649ffffffff,8,0
840664bffffffff,12,0
840664dffffffff,21,0
8406655ffffffff,3,0
840665dffffffff,3,0
8406661ffffffff,30,0
8406663ffffffff,16,0
8406665ffffffff,23,0
8406667ffffffff,24,0
8406669ffffffff,27,0
840666bffffffff,23,0
840666dffffffff,19,0
8406703ffffffff,13,0
8406709ffffffff,1,0
840670bffffffff,3,0
8406715ffffffff,9,0
8406719ffffffff,1,0
840671dffffffff,36,0
8406739ffffffff,5,0
8406741ffffffff,2,0
8406743ffffffff,5,0
8406745ffffffff,1,0
8406747ffffffff,1,0
8406749ffffffff,8,0
840674bffffffff,5,0
8406751ffffffff,34,0
8406753ffffffff,7,0
8406755ffffffff,5,0
8406757ffffffff,39,0
8406759ffffffff,30,0
840675bffffffff,14,0
840675dffffffff,9,0
8406769ffffffff,1,0
8407401ffffffff,11,0
8407403ffffffff,8,0
8407405ffffffff,21,0
8407407ffffffff,9,0
8407409ffffffff,9,0
840740bffffffff,11,0
840740dffffffff,20,0
8407411ffffffff,35,0
8407413ffffffff,33,0
8407415ffffffff,43,0
8407417ffffffff,29,0
8407419ffffffff,25,0
840741bffffffff,30,0
840741dffffffff,36,1
8407421ffffffff,1,0
8407423ffffffff,25,0
8407425ffffffff,1,0
8407427ffffffff,4,0
8407429ffffffff,1,0
840742bffffffff,25,0
840742dffffffff,5,0
8407431ffffffff,16,0
8407433ffffffff,55,0
8407435ffffffff,9,0
8407437ffffffff,17,0
8407439ffffffff,9,0
840743bffffffff,45,0
840743dffffffff,5,0
8407441ffffffff,12,0
8407443ffffffff,8,0
8407445ffffffff,2,0
8407447ffffffff,15,0
8407449ffffffff,7,0
840744bffffffff,11,0
8407451ffffffff,32,0
8407453ffffffff,17,0
8407455ffffffff,10,0
8407457ffffffff,32,0
8407459ffffffff,7,0
840745bffffffff,12,0
840745dffffffff,12,0
8407461ffffffff,16,0
8407463ffffffff,3,0
8407465ffffffff,1,0
8407467ffffffff,17,0
8407469ffffffff,20,0
840746bffffffff,5,0
8407481ffffffff,14,0
8407483ffffffff,9,0
8407485ffffffff,11,0
8407487ffffffff,6,0
8407489ffffffff,21,0
840748bffffffff,11,0
840748dffffffff,6,0
8407495ffffffff,1,0
84074a1ffffffff,22,0
84074a3ffffffff,1,0
84074a5ffffffff,17,0
84074a7ffffffff,19,0
84074a9ffffffff,18,0
84074abffffffff,12,0
84074adffffffff,17,0
84074b1ffffffff,4,0
84074b9ffffffff,35,0
84074bbffffffff,4,0
84074bdffffffff,12,0
84074c1ffffffff,6,0
84074c3ffffffff,28,0
84074c5ffffffff,34,0
84074c7ffffffff,7,0
84074c9ffffffff,9,0
84074cbffffffff,7,0
84074cdffffffff,29,0
84074d5ffffffff,23,0
84074e1ffffffff,37,0
84074e3ffffffff,21,0
84074e5ffffffff,43,0
84074e7ffffffff,32,0
84074e9ffffffff,42,0
84074ebffffffff,31,0
84074edffffffff,32,0
8407511ffffffff,18,0
8407513ffffffff,4,0
8407515ffffffff,24,0
8407517ffffffff,22,0
840751bffffffff,1,0
8407531ffffffff,7,0
8407533ffffffff,21,0
8407535ffffffff,2,0
8407537ffffffff,7,0
8407539ffffffff,2,0
840753bffffffff,25,0
840753dffffffff,5,0
840755bffffffff,7,0
8407581ffffffff,6,0
8407583ffffffff,17,0
8407585ffffffff,10,0
8407587ffffffff,10,0
8407589ffffffff,4,0
840758bffffffff,17,0
840758dffffffff,12,0
8407591ffffffff,23,0
8407593ffffffff,26,0
8407595ffffffff,39,0
8407597ffffffff,20,0
8407599ffffffff,13,0
840759bffffffff,16,0
840759dffffffff,46,0
84075a1ffffffff,7,0
84075a3ffffffff,11,0
84075a5ffffffff,10,0
