hex,count_good_aircraft,count_bad_aircraft
841ee99ffffffff,41,0
841d449ffffffff,1,0
8401059ffffffff,2,0
8440e17ffffffff,2,0
84672bbffffffff,12,0
842ac0bffffffff,15,0
844524dffffffff,17,0
843e623ffffffff,145,0
8448e09ffffffff,13,0
8453505ffffffff,1,0
8410b63ffffffff,2,0
84be5a1ffffffff,20,0
849d0abffffffff,24,0
8468a07ffffffff,3,0
8444f67ffffffff,202,0
8410247ffffffff,27,0
84bcc39ffffffff,28,0
8412d69ffffffff,11,0
84465c3ffffffff,9,0
8466a2bffffffff,2,0
846412bffffffff,6,0
8427a89ffffffff,61,0
842a0c1ffffffff,1,0
8441b65ffffffff,32,0
848e607ffffffff,33,0
8409aa9ffffffff,10,0
84206d5ffffffff,9,0
842c0a5ffffffff,5,0
8426825ffffffff,187,0
8494ebdffffffff,1,0
8444747ffffffff,7,0
8429a87ffffffff,385,0
842a959ffffffff,348,0
84465d3ffffffff,24,0
8461553ffffffff,2,0
8444643ffffffff,76,0
84a7189ffffffff,3,0
841f2c3ffffffff,79,0
841e1d3ffffffff,327,0
846584dffffffff,16,0
840986dffffffff,35,0
84be723ffffffff,83,0
843d98dffffffff,69,0
8468753ffffffff,55,0
8419485ffffffff,554,1
8412505ffffffff,39,0
8439133ffffffff,47,0
841820dffffffff,105,0
840b119ffffffff,25,0
84425c3ffffffff,6,0
8434141ffffffff,17,0
843f627ffffffff,220,0
84452b5ffffffff,11,0
8426765ffffffff,422,0
848bb51ffffffff,4,0
8449961ffffffff,38,0
843cf5bffffffff,28,0
840882dffffffff,65,0
8408a61ffffffff,46,0
847acb3ffffffff,8,0
8481a19ffffffff,5,0
845e427ffffffff,2,0
84354ddffffffff,3,0
841f34bffffffff,93,0
844cc89ffffffff,3,0
8408057ffffffff,6,0
844d317ffffffff,1,0
844468bffffffff,305,0
842b9bbffffffff,323,0
84444b1ffffffff,280,0
841023dffffffff,7,1
8442a6bffffffff,20,0
8448d23ffffffff,116,0
84bcdddffffffff,7,0
849d2d5ffffffff,33,0
84bb4a5ffffffff,4,0
8444951ffffffff,13,0
840c54dffffffff,63,0
84280bbffffffff,11,0
846d651ffffffff,13,0
8430ac3ffffffff,88,0
843daa1ffffffff,66,0
8427901ffffffff,97,0
8410f23ffffffff,7,0
8467587ffffffff,3,0
84275a5ffffffff,273,0
846782dffffffff,21,0
843f239ffffffff,41,0
844b52dffffffff,1,0
844cc93ffffffff,1,0
84274cdffffffff,214,0
8465057ffffffff,166,0
842c46bffffffff,217,0
8443b55ffffffff,17,0
8460225ffffffff,39,0
847a2bbffffffff,1,0
8444c3bffffffff,615,0
84281a7ffffffff,215,0
84bee8dffffffff,13,0
843ce1dffffffff,2,0
842b9a3ffffffff,352,0
84662a5ffffffff,3,0
844bb49ffffffff,6,0
8427a3bffffffff,12,0
84448c5ffffffff,196,0
843cc31ffffffff,41,0
8418ea5ffffffff,1,0
849c2e7ffffffff,1,0
842e4e9ffffffff,1,0
84458b9ffffffff,51,0
84411cdffffffff,54,0
84752c9ffffffff,1,0
848122dffffffff,11,0
842b843ffffffff,38,0
84264e1ffffffff,258,0
848baa1ffffffff,7,0
84395adffffffff,37,0
8444047ffffffff,21,0
84118edffffffff,241,0
84421dbffffffff,20,0
849c203ffffffff,22,0
8426681ffffffff,388,0
848c9edffffffff,5,0
8426ecbffffffff,205,0
8430db7ffffffff,9,0
842aa83ffffffff,729,0
841f345ffffffff,59,0
843f721ffffffff,42,0
84396c9ffffffff,62,0
841e56bffffffff,21,0
8407599ffffffff,16,0
84c2dc7ffffffff,2,0
8475069ffffffff,1,0
8474047ffffffff,1,0
843d9adffffffff,8,0
841ef49ffffffff,170,0
84269b1ffffffff,244,1
843db53ffffffff,108,0
8448a33ffffffff,39,0
841818bffffffff,8,0
8428743ffffffff,3,0
8460315ffffffff,39,0
840b86dffffffff,4,0
84225bdffffffff,8,0
842a8abffffffff,259,0
841edd1ffffffff,210,0
84276b5ffffffff,141,1
842a803ffffffff,316,0
847b597ffffffff,9,0
84a7313ffffffff,22,0
84444b7ffffffff,241,0
8410a17ffffffff,25,0
8407401ffffffff,3,0
8435605ffffffff,2,0
8411641ffffffff,8,2
8411023ffffffff,68,0
848c9c1ffffffff,26,0
844ce2bffffffff,98,0
84be849ffffffff,2,0
84a8f47ffffffff,44,0
842cb25ffffffff,19,0
8466a5bffffffff,144,0
8468757ffffffff,17,0
840c1c7ffffffff,1,0
8419285ffffffff,13,0
8464b29ffffffff,2,0
8444c31ffffffff,483,0
84a7ad1ffffffff,21,0
84a713dffffffff,21,0
8427207ffffffff,1,0
842c421ffffffff,16,0
8440e29ffffffff,233,0
842e72bffffffff,72,0
844136dffffffff,14,0
8422cd1ffffffff,9,0
842a949ffffffff,410,0
84431edffffffff,127,0
8466313ffffffff,2,0
84bb40bffffffff,13,0
847433dffffffff,1,0
842aa6bffffffff,374,0
844c96dffffffff,24,0
842a5d5ffffffff,3,0
8429083ffffffff,3,0
84751bbffffffff,2,0
8427029ffffffff,60,0
842ac5dffffffff,49,0
84bb465ffffffff,13,0
842b1e1ffffffff,80,0
84589e5ffffffff,1,0
84b8813ffffffff,9,0
840c193ffffffff,18,0
841f985ffffffff,291,0
8439135ffffffff,31,0
8434661ffffffff,2,0
84bcc37ffffffff,23,0
84694ebffffffff,74,0
8419733ffffffff,131,0
8411a41ffffffff,31,0
842e1d5ffffffff,11,0
84bcc33ffffffff,3,0
84485b1ffffffff,251,0
84bc491ffffffff,4,0
847b5e9ffffffff,1,0
8401345ffffffff,1,1
8448e39ffffffff,9,0
8409b4bffffffff,8,0
8419001ffffffff,32,0
8464a4dffffffff,137,0
8411a8dffffffff,82,0
843823bffffffff,18,0
8448833ffffffff,54,3
8448945ffffffff,17,0
84108e7ffffffff,9,0
842b56dffffffff,1,0
84292d3ffffffff,2,0
8411221ffffffff,1,0
8460a81ffffffff,68,0
84be899ffffffff,58,1
843ce45ffffffff,18,0
844a343ffffffff,20,0
8418509ffffffff,20,0
844303bffffffff,21,0
8409ae1ffffffff,5,0
8439b07ffffffff,3,0
8438607ffffffff,20,0
8440d53ffffffff,120,0
84448edffffffff,29,0
845eec9ffffffff,2,0
842a1ebffffffff,51,0
8408c03ffffffff,1,0
84089e7ffffffff,21,0
840b869ffffffff,18,0
8444187ffffffff,209,0
84c2d1dffffffff,3,0
8426c13ffffffff,297,0
8418541ffffffff,10,0
842b2dbffffffff,19,0
841e9d3ffffffff,137,0
8475117ffffffff,3,0
84441c9ffffffff,30,0
8412197ffffffff,20,0
848cd2bffffffff,33,0
8426227ffffffff,127,0
8448a9dffffffff,29,0
84535c5ffffffff,8,0
8409913ffffffff,62,0
8444815ffffffff,26,0
84266cbffffffff,346,0
8409807ffffffff,53,0
8412557ffffffff,2,0
844cb2bffffffff,7,0
8446453ffffffff,1,0
841014dffffffff,4,0
8429857ffffffff,127,0
840882bffffffff,45,0
8429295ffffffff,2,0
841042dffffffff,34,0
841f1b3ffffffff,149,0
8410d59ffffffff,37,0
841f343ffffffff,63,0
842d145ffffffff,12,2
842a425ffffffff,8,0
84670ddffffffff,2,0
8444891ffffffff,6,0
845419bffffffff,9,0
842c73bffffffff,239,0
8444ac9ffffffff,223,0
8444f43ffffffff,467,0
842d4a9ffffffff,1,0
843d10dffffffff,37,0
84659c7ffffffff,6,0
843c1adffffffff,61,0
84344ddffffffff,84,0
844cce1ffffffff,3,0
849d23dffffffff,4,0
8410ad1ffffffff,65,0
84465b9ffffffff,4,0
84608c3ffffffff,7,0
842ba19ffffffff,51,0
840cab1ffffffff,1,0
84b3197ffffffff,1,0
844459dffffffff,252,0
842d227ffffffff,51,1
842af21ffffffff,570,0
842e1ddffffffff,7,0
8418343ffffffff,109,0
84be40dffffffff,22,0
841eccdffffffff,426,0
844cc15ffffffff,1,0
84619e7ffffffff,2,0
8461ae5ffffffff,1,0
8410627ffffffff,1,0
8480221ffffffff,8,0
8475727ffffffff,2,0
842e18dffffffff,1,0
845f497ffffffff,1,0
841e189ffffffff,292,0
840c099ffffffff,7,0
84450c7ffffffff,8,0
848a149ffffffff,3,0
8444019ffffffff,32,0
84be6b5ffffffff,3,0
8408907ffffffff,18,0
8448c49ffffffff,6,0
848c987ffffffff,57,0
84342adffffffff,1,0
8412dc9ffffffff,79,0
8465967ffffffff,2,0
841fb6bffffffff,685,0
844cd57ffffffff,15,0
84be52bffffffff,32,0
84810b1ffffffff,5,0
84649c5ffffffff,1,0
8444e0dffffffff,136,0
8412f2bffffffff,6,0
848b1a1ffffffff,3,0
84a7a57ffffffff,5,0
842e09dffffffff,60,0
8412c5dffffffff,48,0
8444a5dffffffff,21,0
84a8a0bffffffff,55,0
84129bbffffffff,47,0
844c885ffffffff,1,0
84a8aebffffffff,89,0
8419433ffffffff,245,0
84676b3ffffffff,5,0
8461737ffffffff,2,0
846d71dffffffff,4,0
842f5b9ffffffff,254,0
841aa33ffffffff,13,0
842e0b7ffffffff,2,0
846d4d5ffffffff,2,0
8464b35ffffffff,4,0
84499c3ffffffff,69,0
843f665ffffffff,262,0
841ed0dffffffff,282,1
8426167ffffffff,96,0
8439241ffffffff,62,0
844152bffffffff,34,0
8414c19ffffffff,8,0
8410a5dffffffff,52,0
844b1b3ffffffff,62,0
843cde3ffffffff,1,0
842ae3dffffffff,2,0
846832bffffffff,1,0
8464b49ffffffff,15,0
842ed41ffffffff,1,0
846d339ffffffff,2,0
848bb33ffffffff,3,0
8469447ffffffff,2,0
8412f13ffffffff,15,0
847a29dffffffff,23,0
849d757ffffffff,7,0
84be029ffffffff,4,0
8441a6dffffffff,21,0
84be54bffffffff,87,0
841f5e9ffffffff,1,0
841f543ffffffff,31,0
841fad7ffffffff,229,0
8411a17ffffffff,15,0
8419465ffffffff,134,0
842c0ebffffffff,53,7
842e635ffffffff,86,0
84354c3ffffffff,1,0
8411ac9ffffffff,7,0
84465c9ffffffff,2,0
84121edffffffff,36,0
8428d5bffffffff,38,0
8426853ffffffff,320,0
8439a21ffffffff,25,0
8441a83ffffffff,2,0
84212b7ffffffff,5,0
8428dd1ffffffff,23,0
842bab1ffffffff,48,0
844b36dffffffff,5,0
848a36bffffffff,2,0
842c945ffffffff,2,0
8426849ffffffff,124,0
8419467ffffffff,93,0
84619dbffffffff,64,0
8460237ffffffff,7,0
84b2e29ffffffff,35,0
841950dffffffff,20,0
84269d5ffffffff,408,0
846515bffffffff,12,0
843e6c7ffffffff,4,0
842a9d9ffffffff,243,0
8442111ffffffff,44,0
84440c5ffffffff,8,0
840bb69ffffffff,4,0
840c8a3ffffffff,3,0
8444647ffffffff,91,0
843da03ffffffff,199,0
841f457ffffffff,3,0
84125e9ffffffff,9,0
84660abffffffff,110,0
8444cb5ffffffff,309,1
844322dffffffff,58,0
8442a89ffffffff,73,0
840c8ddffffffff,11,0
8418503ffffffff,25,0
848123dffffffff,6,0
843cc0dffffffff,2,0
84081dbffffffff,49,0
84452d7ffffffff,6,0
8420463ffffffff,1,0
8435659ffffffff,23,0
842e463ffffffff,19,0
8441b11ffffffff,105,0
84485a1ffffffff,4,0
8440f07ffffffff,150,0
84b84a9ffffffff,4,0
84bb5d1ffffffff,8,0
8411233ffffffff,4,0
8426155ffffffff,101,0
844cb3bffffffff,24,0
842d863ffffffff,11,2
8422dbdffffffff,1,0
84a8053ffffffff,13,0
84444e9ffffffff,272,0
8412ad1ffffffff,3,0
848c025ffffffff,1,0
84269bbffffffff,289,2
842a981ffffffff,228,0
84a7893ffffffff,8,0
84415d5ffffffff,4,0
840b917ffffffff,22,0
841edc9ffffffff,369,0
84088d7ffffffff,1,0
844c867ffffffff,17,0
8439153ffffffff,139,0
843c9ddffffffff,29,0
84b8617ffffffff,1,0
8426ad7ffffffff,196,0
8469489ffffffff,28,0
841ab49ffffffff,49,0
8410145ffffffff,2,0
843f207ffffffff,59,0
8426a03ffffffff,77,0
8460acbffffffff,23,0
840e2b5ffffffff,5,0
84bf5c7ffffffff,5,0
84192d3ffffffff,8,0
8428f63ffffffff,239,0
841ead9ffffffff,328,0
840ce2dffffffff,50,0
8444851ffffffff,158,0
842a129ffffffff,651,1
84422a5ffffffff,34,0
848b1e5ffffffff,2,0
84346bbffffffff,87,0
84278a1ffffffff,43,0
8434769ffffffff,1,0
8460045ffffffff,56,0
844896dffffffff,2,0
8448d51ffffffff,99,0
8444063ffffffff,2,0
844ccb3ffffffff,4,0
84392a5ffffffff,73,0
8426469ffffffff,276,0
8444d81ffffffff,603,0
842b115ffffffff,102,0
844cc5dffffffff,35,0
84a9403ffffffff,11,0
8454103ffffffff,28,0
841f981ffffffff,348,0
8419629ffffffff,27,0
842852dffffffff,9,0
843cc67ffffffff,43,0
8430c47ffffffff,187,0
84456b9ffffffff,1,0
8460055ffffffff,12,0
841849dffffffff,296,0
844899bffffffff,174,0
846d481ffffffff,2,0
842a845ffffffff,522,0
842b121ffffffff,96,0
840d603ffffffff,6,0
840c587ffffffff,11,0
8442c87ffffffff,82,0
84be027ffffffff,10,0
8412087ffffffff,3,0
84a8a07ffffffff,192,0
841e53dffffffff,14,0
8440d19ffffffff,14,0
84609e5ffffffff,33,0
843f73dffffffff,43,0
8465283ffffffff,20,0
8475109ffffffff,8,0
841e2c9ffffffff,144,0
8428885ffffffff,84,0
846796dffffffff,11,0
8429945ffffffff,169,0
848b801ffffffff,5,0
848cd37ffffffff,3,0
84074edffffffff,60,0
840c0c9ffffffff,6,0
8449927ffffffff,3,0
8418187ffffffff,4,0
842c9adffffffff,9,0
848bb2bffffffff,1,0
842b00dffffffff,53,0
848e75bffffffff,110,0
84bb0d1ffffffff,24,0
842f4e3ffffffff,25,0
842c905ffffffff,17,0
8428283ffffffff,9,0
8400c97ffffffff,1,0
8418239ffffffff,122,0
843cd49ffffffff,15,0
84ad165ffffffff,7,0
841f4dbffffffff,32,0
843945bffffffff,257,0
843cb0bffffffff,37,0
8466299ffffffff,1,0
84298a9ffffffff,46,0
8441093ffffffff,1,0
848b9ddffffffff,15,0
84a6227ffffffff,1,0
842c867ffffffff,263,0
8428d15ffffffff,221,1
84c2ea7ffffffff,6,0
84309e9ffffffff,3,0
8438653ffffffff,11,0
84a70a9ffffffff,1,0
84b9a1dffffffff,9,0
841aac9ffffffff,2,0
8421483ffffffff,18,0
842a1b5ffffffff,8,0
8410161ffffffff,70,0
8444f55ffffffff,421,0
841f895ffffffff,389,0
84356e3ffffffff,18,0
841ea07ffffffff,230,0
844cad7ffffffff,7,0
84411e9ffffffff,150,0
84a718bffffffff,5,0
8454137ffffffff,30,0
8445349ffffffff,6,0
8442167ffffffff,98,0
8441947ffffffff,137,0
84120e3ffffffff,2,0
8410869ffffffff,229,0
84415c9ffffffff,6,0
8461ab1ffffffff,16,0
84a8a35ffffffff,65,0
8428d41ffffffff,248,0
8426763ffffffff,314,0
846d21dffffffff,8,0
844b6c3ffffffff,149,0
8408a21ffffffff,24,0
84111b5ffffffff,29,0
8449923ffffffff,37,0
84062ddffffffff,4,0
8444b43ffffffff,53,0
8410b53ffffffff,200,0
84108edffffffff,27,0
8430e21ffffffff,22,0
843f735ffffffff,8,0
841e10dffffffff,317,0
8422ea1ffffffff,1,0
841ed89ffffffff,271,0
840bb07ffffffff,8,0
8429ae3ffffffff,181,0
846d6a9ffffffff,5,0
84a71abffffffff,6,0
84111d7ffffffff,17,0
844430bffffffff,1,0
840c533ffffffff,7,0
842c443ffffffff,55,0
840b98dffffffff,23,0
848f425ffffffff,2,0
84271a1ffffffff,65,0
84390c7ffffffff,244,0
848e621ffffffff,75,0
845f485ffffffff,2,0
843f55dffffffff,3,0
84b8635ffffffff,1,0
8468625ffffffff,23,0
8419545ffffffff,145,0
84275cbffffffff,189,0
8444615ffffffff,70,0
842da69ffffffff,96,45
849d41dffffffff,6,0
84a8b57ffffffff,1,0
845e5ebffffffff,1,0
84be2dbffffffff,11,0
844020dffffffff,1,0
843f5c7ffffffff,48,0
8409a3bffffffff,18,0
8419603ffffffff,14,0
84bb015ffffffff,1,0
841908bffffffff,44,0
84be889ffffffff,27,0
848c9c7ffffffff,22,0
84be035ffffffff,10,0
84074c5ffffffff,17,0
840d59bffffffff,1,0
846d6a7ffffffff,2,0
8455141ffffffff,6,0
8422cddffffffff,7,0
84a8009ffffffff,24,0
842e237ffffffff,62,0
84a98d3ffffffff,2,0
8461025ffffffff,11,0
84a8dc7ffffffff,1,0
8414ee9ffffffff,3,0
84be451ffffffff,28,0
8412dadffffffff,16,0
840c743ffffffff,2,0
842b807ffffffff,71,0
84bb547ffffffff,67,0
8469433ffffffff,164,1
841f85dffffffff,181,1
841180bffffffff,16,0
844020bffffffff,2,0
8469891ffffffff,14,0
840c555ffffffff,74,0
842d809ffffffff,18,5
8434413ffffffff,20,0
842adc7ffffffff,11,0
8448e99ffffffff,7,0
841ea2bffffffff,317,0
842a9ebffffffff,291,0
8439335ffffffff,137,0
844cda9ffffffff,1,0
84bed81ffffffff,5,0
841e155ffffffff,292,0
844bb0dffffffff,12,0
8428b49ffffffff,149,0
844c1b5ffffffff,1,0
843da43ffffffff,96,0
8441705ffffffff,7,0
84a824bffffffff,11,0
840c431ffffffff,7,0
846771dffffffff,2,0
8443a07ffffffff,3,0
846741dffffffff,4,0
842d355ffffffff,195,1
8443815ffffffff,13,0
8427463ffffffff,73,0
8412c85ffffffff,39,0
8409933ffffffff,89,0
84459b7ffffffff,37,0
846d243ffffffff,1,0
84be721ffffffff,84,0
844cee7ffffffff,223,1
84a7217ffffffff,1,0
8426d9bffffffff,326,0
8408e69ffffffff,4,0
8426d9dffffffff,100,0
8453261ffffffff,1,0
8419725ffffffff,60,0
84bea27ffffffff,2,0
842b319ffffffff,34,0
8444d29ffffffff,34,0
84454bdffffffff,16,0
8448e51ffffffff,41,0
84ba2e3ffffffff,4,0
8444125ffffffff,371,0
849d55bffffffff,2,0
8468417ffffffff,2,0
84280a3ffffffff,8,0
84c2ce5ffffffff,1,0
842e1c7ffffffff,3,0
848f5c7ffffffff,1,0
8448ae5ffffffff,32,0
842833dffffffff,308,0
842aa9dffffffff,285,0
8428151ffffffff,260,0
842ef49ffffffff,4,0
8426183ffffffff,349,0
8466c49ffffffff,5,0
84425d7ffffffff,115,1
84bb0dbffffffff,36,0
8427591ffffffff,671,2
842c713ffffffff,140,0
84274d9ffffffff,282,0
84456bbffffffff,17,0
84344ebffffffff,2,0
8418015ffffffff,43,0
842db47ffffffff,242,14
842b959ffffffff,22,0
84445a9ffffffff,204,0
8409a6dffffffff,13,0
8428245ffffffff,65,0
842620bffffffff,105,0
843f4edffffffff,90,0
844982dffffffff,211,0
8467565ffffffff,12,0
848f627ffffffff,7,0
84bed8dffffffff,8,0
84448d1ffffffff,6,0
848cd41ffffffff,2,0
8428099ffffffff,2,0
842aacbffffffff,947,0
8408cbbffffffff,1,1
8414c23ffffffff,1,0
842753dffffffff,194,0
