hex,count_good_aircraft,count_bad_aircraft
8401025ffffffff,1,0
8401043ffffffff,1,0
8401047ffffffff,1,0
8401059ffffffff,2,0
840105dffffffff,1,0
8401069ffffffff,1,0
840106bffffffff,1,0
8401201ffffffff,2,0
8401203ffffffff,1,0
8401205ffffffff,1,0
8401207ffffffff,6,0
840120dffffffff,2,0
8401219ffffffff,1,0
840121bffffffff,1,0
8401221ffffffff,4,0
8401223ffffffff,3,0
8401225ffffffff,4,0
8401227ffffffff,3,0
8401229ffffffff,2,0
840122bffffffff,6,0
840122dffffffff,1,0
8401231ffffffff,2,0
8401233ffffffff,2,0
8401239ffffffff,2,0
840123dffffffff,3,0
8401245ffffffff,2,0
840124bffffffff,1,0
8401259ffffffff,3,0
840125dffffffff,2,0
8401261ffffffff,5,0
8401263ffffffff,2,0
8401265ffffffff,6,0
8401267ffffffff,8,0
8401269ffffffff,2,0
840126bffffffff,4,0
840126dffffffff,2,0
84012c1ffffffff,3,0
84012c3ffffffff,4,0
84012c7ffffffff,1,0
84012c9ffffffff,5,0
84012cbffffffff,4,0
8401301ffffffff,1,0
8401309ffffffff,1,1
8401345ffffffff,1,0
8401347ffffffff,1,1
8401349ffffffff,2,1
840134bffffffff,4,0
840134dffffffff,1,0
8401351ffffffff,7,0
8401355ffffffff,2,0
8401359ffffffff,6,0
840135bffffffff,5,0
840135dffffffff,8,0
84031cdffffffff,0,1
8406281ffffffff,5,0
8406283ffffffff,4,0
8406289ffffffff,3,0
840628bffffffff,5,0
8406291ffffffff,5,0
8406293ffffffff,4,0
8406295ffffffff,3,0
8406297ffffffff,5,0
8406299ffffffff,4,0
840629bffffffff,5,0
840629dffffffff,5,0
84062b1ffffffff,1,0
84062b9ffffffff,3,0
84062bbffffffff,3,0
84062c1ffffffff,1,0
84062c3ffffffff,2,0
84062c7ffffffff,1,0
84062cbffffffff,3,0
84062d1ffffffff,3,0
84062d3ffffffff,6,0
84062d5ffffffff,6,0
84062d7ffffffff,5,0
84062d9ffffffff,4,0
84062dbffffffff,6,0
84062ddffffffff,5,0
8406601ffffffff,9,0
8406603ffffffff,12,0
8406605ffffffff,6,0
8406607ffffffff,4,0
8406609ffffffff,10,0
840660bffffffff,16,0
840660dffffffff,6,0
8406615ffffffff,3,0
840661dffffffff,4,0
8406621ffffffff,14,0
8406623ffffffff,1,0
8406625ffffffff,8,0
8406627ffffffff,8,0
8406629ffffffff,16,0
840662bffffffff,5,0
840662dffffffff,11,0
8406631ffffffff,3,0
8406639ffffffff,8,0
840663dffffffff,2,0
8406641ffffffff,20,0
8406643ffffffff,7,0
8406645ffffffff,19,0
8406647ffffffff,13,0
8406649ffffffff,14,0
840664bffffffff,2,0
840664dffffffff,21,0
8406655ffffffff,3,0
8406661ffffffff,22,0
8406663ffffffff,26,0
8406665ffffffff,17,0
8406667ffffffff,24,0
8406669ffffffff,20,0
840666bffffffff,31,0
840666dffffffff,27,0
8406703ffffffff,17,0
8406709ffffffff,6,0
840670bffffffff,2,0
8406715ffffffff,8,0
840671dffffffff,34,0
8406743ffffffff,8,0
8406749ffffffff,13,0
840674bffffffff,2,0
840674dffffffff,1,0
8406751ffffffff,25,0
8406753ffffffff,14,0
8406755ffffffff,5,0
8406757ffffffff,31,0
8406759ffffffff,28,0
840675bffffffff,20,0
840675dffffffff,15,0
8406769ffffffff,1,0
840676dffffffff,1,0
8407401ffffffff,13,0
8407403ffffffff,13,0
8407405ffffffff,14,0
8407407ffffffff,9,0
8407409ffffffff,10,0
840740bffffffff,12,0
840740dffffffff,9,0
8407411ffffffff,26,0
8407413ffffffff,34,0
8407415ffffffff,23,0
8407417ffffffff,28,0
8407419ffffffff,18,0
840741bffffffff,31,0
840741dffffffff,19,0
8407421ffffffff,5,0
8407423ffffffff,19,0
8407427ffffffff,9,0
8407429ffffffff,6,0
840742bffffffff,18,0
8407431ffffffff,20,0
8407433ffffffff,39,0
8407435ffffffff,10,0
8407437ffffffff,18,0
8407439ffffffff,14,0
840743bffffffff,30,0
840743dffffffff,6,0
8407441ffffffff,10,0
8407443ffffffff,9,0
8407445ffffffff,2,0
8407447ffffffff,6,0
8407449ffffffff,6,0
840744bffffffff,12,0
8407451ffffffff,16,0
8407453ffffffff,13,0
8407455ffffffff,13,0
8407457ffffffff,16,0
8407459ffffffff,5,0
840745bffffffff,11,0
840745dffffffff,10,0
8407461ffffffff,2,0
8407463ffffffff,4,0
8407465ffffffff,2,0
8407467ffffffff,3,0
8407469ffffffff,1,0
840746bffffffff,3,0
8407481ffffffff,9,0
8407483ffffffff,4,0
8407485ffffffff,7,0
8407487ffffffff,14,0
8407489ffffffff,28,0
840748bffffffff,7,0
840748dffffffff,20,0
8407495ffffffff,2,0
8407497ffffffff,2,0
84074a1ffffffff,13,0
84074a3ffffffff,9,0
84074a5ffffffff,18,0
84074a7ffffffff,19,0
84074a9ffffffff,22,0
84074abffffffff,17,0
84074adffffffff,27,0
84074b1ffffffff,1,0
84074b9ffffffff,19,0
84074bbffffffff,6,0
84074bdffffffff,18,0
84074c1ffffffff,13,0
84074c3ffffffff,30,0
84074c5ffffffff,33,0
84074c7ffffffff,19,0
84074c9ffffffff,13,0
84074cbffffffff,2,0
84074cdffffffff,30,0
84074d5ffffffff,12,0
84074ddffffffff,4,0
84074e1ffffffff,34,0
84074e3ffffffff,28,0
84074e5ffffffff,42,0
84074e7ffffffff,26,0
84074e9ffffffff,31,0
84074ebffffffff,25,0
84074edffffffff,31,0
8407511ffffffff,2,0
8407513ffffffff,4,0
8407515ffffffff,3,0
8407517ffffffff,4,0
8407531ffffffff,2,0
8407533ffffffff,3,0
8407535ffffffff,2,0
8407537ffffffff,1,0
8407539ffffffff,1,0
840753bffffffff,3,0
840753dffffffff,3,0
840755bffffffff,2,0
8407581ffffffff,6,0
8407583ffffffff,30,0
8407585ffffffff,4,0
8407587ffffffff,15,0
8407589ffffffff,4,0
840758bffffffff,20,0
840758dffffffff,5,0
8407591ffffffff,18,0
8407593ffffffff,20,0
8407595ffffffff,28,0
8407597ffffffff,28,0
8407599ffffffff,21,0
840759bffffffff,14,0
840759dffffffff,39,0
84075a1ffffffff,2,0
84075a3ffffffff,5,0
