hex,count_good_aircraft,count_bad_aircraft
594493026466791423,1,0
594493069416464383,1,0
594493078006398975,1,0
594493129546006527,2,0
594493146725875711,1,0
594494950612140031,2,0
594494976381943807,2,0
594495002151747583,2,0
594495088051093503,4,0
594495096641028095,2,0
594495105230962687,5,0
594495113820897279,3,0
594495122410831871,2,0
594495131000766463,2,0
594495139590701055,1,0
594495156770570239,2,0
594495165360504831,2,0
594495182540374015,1,0
594495191130308607,3,0
594495208310177791,1,0
594495242669916159,1,0
594495362929000447,8,0
594495371518935039,3,0
594495380108869631,6,0
594495388698804223,6,0
594495397288738815,3,0
594495405878673407,3,0
594495414468607999,5,0
594496127433179135,1,0
594496221922459647,1,0
594496239102328831,1,0
594496359361413119,1,0
594496367951347711,2,0
594496393721151487,9,0
594496410901020671,2,0
594496428080889855,9,0
594496436670824447,5,0
594496445260759039,8,0
594583461298175999,2,0
594583469888110591,5,0
594583487067979775,1,0
594583495657914367,5,0
594583504247848959,7,0
594583512837783551,1,0
594583530017652735,1,0
594583538607587327,2,0
594583555787456511,1,0
594583564377391103,1,0
594583572967325695,2,0
594583581557260287,2,0
594583701816344575,1,0
594583744766017535,16,0
594583761945886719,1,0
594583779125755903,15,0
594583804895559679,5,0
594583813485494271,3,0
594583822075428863,6,0
594583830665363455,3,0
594583839255298047,5,0
594583847845232639,3,0
594583856435167231,3,0
594585428393197567,1,0
594587309588873215,10,0
594587318178807807,2,0
594587326768742399,10,0
594587335358676991,4,0
594587343948611583,17,0
594587352538546175,5,0
594587361128480767,10,0
594587395488219135,2,0
594587429847957503,1,0
594587447027826687,16,0
594587464207695871,6,0
594587472797630463,7,0
594587481387565055,12,0
594587489977499647,7,0
594587498567434239,14,0
594587550107041791,3,0
594587567286910975,2,0
594587584466780159,11,0
594587593056714751,3,0
594587601646649343,13,0
594587610236583935,7,0
594587618826518527,8,0
594587636006387711,9,0
594587721905733631,18,0
594587730495668223,11,0
594587739085602815,13,0
594587747675537407,15,0
594587756265471999,11,0
594587764855406591,17,0
594587773445341183,14,0
594588417690435583,6,0
594588443460239359,3,0
594588452050173951,2,0
594588486409912319,1,0
594588494999846911,10,0
594588529359585279,24,0
594588683978407935,1,0
594588692568342527,7,0
594588718338146303,2,0
594588726928080895,9,0
594588752697884671,22,0
594588761287819263,2,0
594588769877753855,4,0
594588778467688447,27,0
594588787057623039,23,0
594588795647557631,8,0
594588804237492223,8,0
594602702751662079,5,0
594602711341596671,6,0
594602719931531263,9,0
594602728521465855,4,0
594602737111400447,3,0
594602745701335039,7,0
594602754291269631,5,0
594602771471138815,31,0
594602780061073407,37,0
594602788651007999,40,0
594602797240942591,44,0
594602805830877183,25,0
594602814420811775,39,0
594602823010746367,40,0
594602848780550143,10,0
594602865960419327,4,0
594602874550353919,3,0
594602883140288511,10,0
594602891730223103,3,0
594602908910092287,21,0
594602917500026879,65,0
594602926089961471,4,0
594602934679896063,29,0
594602943269830655,8,0
594602951859765247,50,0
594602960449699839,3,0
594602986219503615,3,0
594602994809438207,6,0
594603020579241983,4,0
594603046349045759,34,0
594603054938980351,23,0
594603063528914943,7,0
594603072118849535,34,0
594603080708784127,15,0
594603089298718719,21,0
594603097888653311,6,0
594603115068522495,18,0
594603123658457087,3,0
594603132248391679,1,0
594603140838326271,17,0
594603149428260863,15,0
594603158018195455,9,0
594603166608130047,1,0
594603252507475967,3,0
594603261097410559,2,0
594603269687345151,7,0
594603278277279743,6,0
594603286867214335,18,0
594603295457148927,7,0
594603304047083519,12,0
594603338406821887,1,0
594603389946429439,15,0
594603398536364031,4,0
594603407126298623,14,0
594603415716233215,9,0
594603424306167807,13,0
594603432896102399,7,0
594603441486036991,10,0
594603458665906175,2,0
594603493025644543,18,0
594603501615579135,1,0
594603510205513727,11,0
594603527385382911,7,0
594603535975317503,21,0
594603544565252095,32,0
594603553155186687,10,0
594603561745121279,14,0
594603570335055871,1,0
594603578924990463,26,0
594603613284728831,16,0
594603664824336383,33,0
594603673414270975,16,0
594603682004205567,48,0
594603690594140159,28,0
594603699184074751,31,0
594603707774009343,22,0
594603716363943935,41,0
594603870982766591,5,0
594603888162635775,20,0
594603896752570367,6,0
594604008421720063,15,0
594604017011654655,6,0
594604034191523839,6,0
594604051371393023,20,0
594604059961327615,4,0
594604188810346495,4,0
594604352019103743,7,0
594604360609038335,6,0
594604369198972927,4,0
594604377788907519,8,0
594604386378842111,6,0
594604394968776703,6,0
594604403558711295,3,0
594604420738580479,18,0
594604429328515071,11,0
594604437918449663,32,0
594604446508384255,18,0
594604455098318847,10,0
594604463688253439,10,0
