hex,count_good_aircraft,count_bad_aircraft
8401059ffffffff,1,0
8401201ffffffff,2,0
8401207ffffffff,3,0
840120bffffffff,1,0
840120dffffffff,1,0
8401221ffffffff,4,0
8401223ffffffff,2,0
8401225ffffffff,3,0
8401227ffffffff,2,0
8401229ffffffff,2,0
840122bffffffff,4,0
8401231ffffffff,2,0
8401233ffffffff,2,0
8401239ffffffff,2,0
840123dffffffff,1,0
8401245ffffffff,3,0
8401247ffffffff,5,0
8401261ffffffff,7,0
8401263ffffffff,2,0
8401265ffffffff,7,0
8401267ffffffff,6,0
8401269ffffffff,7,0
840126bffffffff,9,0
840126dffffffff,5,0
8401351ffffffff,7,0
8401353ffffffff,1,0
8401355ffffffff,3,0
8401359ffffffff,6,0
840135bffffffff,5,0
840135dffffffff,10,0
8406601ffffffff,1,0
8406605ffffffff,16,0
8406607ffffffff,2,0
8406609ffffffff,16,0
840660bffffffff,1,0
840660dffffffff,31,0
8406621ffffffff,32,0
8406625ffffffff,10,0
8406627ffffffff,8,0
8406629ffffffff,36,0
840662bffffffff,9,0
840662dffffffff,25,0
840663dffffffff,2,0
8406641ffffffff,23,0
8406643ffffffff,12,0
8406645ffffffff,14,0
8406647ffffffff,26,0
8406649ffffffff,9,0
840664dffffffff,31,0
8406661ffffffff,47,0
8406663ffffffff,34,0
8406665ffffffff,27,0
8406667ffffffff,19,0
8406669ffffffff,44,0
840666bffffffff,31,0
840666dffffffff,29,0
8406703ffffffff,12,0
8406709ffffffff,1,0
840670bffffffff,1,0
8406715ffffffff,1,0
8406719ffffffff,2,0
840671dffffffff,39,0
8406743ffffffff,6,0
8406749ffffffff,2,0
840674bffffffff,16,0
8406751ffffffff,42,0
8406753ffffffff,4,0
8406755ffffffff,2,0
8406757ffffffff,48,0
8406759ffffffff,35,0
840675bffffffff,22,0
840675dffffffff,3,0
8407411ffffffff,27,0
8407413ffffffff,11,0
8407415ffffffff,28,0
8407417ffffffff,30,0
8407419ffffffff,13,0
840741bffffffff,12,0
840741dffffffff,10,0
8407431ffffffff,14,0
8407433ffffffff,70,1
8407435ffffffff,10,0
8407437ffffffff,26,0
8407439ffffffff,1,0
840743bffffffff,34,0
8407481ffffffff,15,0
8407485ffffffff,11,0
8407489ffffffff,17,0
840748bffffffff,2,0
840748dffffffff,3,0
84074a1ffffffff,29,0
84074a3ffffffff,2,0
84074a5ffffffff,16,0
84074a7ffffffff,29,0
84074a9ffffffff,10,0
84074abffffffff,16,0
84074adffffffff,13,0
84074c1ffffffff,1,0
84074c3ffffffff,12,0
84074c5ffffffff,19,0
84074c7ffffffff,3,0
84074c9ffffffff,11,0
84074cdffffffff,20,0
84074d5ffffffff,3,0
84074ddffffffff,2,0
84074e1ffffffff,27,0
84074e3ffffffff,6,0
84074e5ffffffff,63,0
84074e7ffffffff,29,0
84074e9ffffffff,21,0
84074ebffffffff,8,0
84074edffffffff,35,0
8407581ffffffff,8,0
8407583ffffffff,20,0
8407585ffffffff,4,0
8407587ffffffff,13,0
8407589ffffffff,5,0
840758bffffffff,22,0
840758dffffffff,4,0
8407591ffffffff,25,0
8407593ffffffff,32,0
8407595ffffffff,55,0
8407597ffffffff,32,0
8407599ffffffff,22,0
840759bffffffff,12,0
840759dffffffff,63,0
84075a3ffffffff,1,0
84075abffffffff,3,0
84075b1ffffffff,18,0
84075b3ffffffff,40,0
84075b5ffffffff,18,0
84075b7ffffffff,15,0
84075b9ffffffff,24,0
84075bbffffffff,37,0
84075bdffffffff,14,0
84075c1ffffffff,1,0
84075c3ffffffff,7,0
84075c7ffffffff,2,0
84075c9ffffffff,2,0
84075cbffffffff,9,0
84075d1ffffffff,111,1
84075d3ffffffff,24,0
84075d5ffffffff,26,0
84075d7ffffffff,76,0
84075d9ffffffff,98,0
84075dbffffffff,47,0
84075ddffffffff,46,0
84076a1ffffffff,9,0
84076a5ffffffff,12,0
84076a7ffffffff,8,0
84076a9ffffffff,4,0
84076adffffffff,7,0
84076e7ffffffff,1,0
8408001ffffffff,9,0
8408005ffffffff,9,0
8408007ffffffff,12,0
840800bffffffff,8,0
840800dffffffff,6,0
8408021ffffffff,25,0
8408023ffffffff,33,0
8408025ffffffff,42,0
8408027ffffffff,33,0
8408029ffffffff,17,0
840802bffffffff,22,0
840802dffffffff,22,0
8408031ffffffff,20,0
8408033ffffffff,28,0
8408035ffffffff,45,0
8408037ffffffff,46,0
8408039ffffffff,20,0
840803bffffffff,21,0
840803dffffffff,20,0
8408053ffffffff,11,0
8408057ffffffff,8,0
840805bffffffff,3,0
8408061ffffffff,8,0
8408063ffffffff,7,0
8408065ffffffff,5,0
8408067ffffffff,3,0
8408069ffffffff,1,0
840806bffffffff,2,0
840806dffffffff,6,0
8408101ffffffff,32,0
8408103ffffffff,5,0
8408105ffffffff,15,0
8408107ffffffff,5,0
8408109ffffffff,59,0
840810bffffffff,48,0
840810dffffffff,62,0
8408111ffffffff,5,0
8408113ffffffff,5,0
8408115ffffffff,5,0
8408117ffffffff,8,0
8408119ffffffff,33,0
840811bffffffff,3,0
840811dffffffff,2,0
8408121ffffffff,13,0
8408123ffffffff,10,0
8408125ffffffff,13,0
8408127ffffffff,10,0
8408129ffffffff,13,0
840812bffffffff,9,0
840812dffffffff,11,0
8408131ffffffff,9,0
8408133ffffffff,10,0
8408135ffffffff,6,0
8408137ffffffff,9,0
8408139ffffffff,10,0
840813bffffffff,12,0
840813dffffffff,14,0
8408141ffffffff,11,0
8408143ffffffff,41,0
8408145ffffffff,9,0
8408147ffffffff,37,0
8408149ffffffff,17,0
840814bffffffff,15,0
840814dffffffff,10,0
8408151ffffffff,66,0
8408153ffffffff,47,0
8408155ffffffff,46,0
8408157ffffffff,63,0
8408159ffffffff,17,0
840815bffffffff,21,0
840815dffffffff,28,0
8408161ffffffff,60,0
8408163ffffffff,53,0
8408165ffffffff,59,0
8408167ffffffff,53,0
8408169ffffffff,28,0
840816bffffffff,56,0
840816dffffffff,39,0
8408181ffffffff,3,0
8408183ffffffff,4,0
8408185ffffffff,1,0
8408187ffffffff,1,0
8408189ffffffff,5,0
840818bffffffff,2,0
840818dffffffff,6,0
8408191ffffffff,1,0
8408193ffffffff,1,0
8408195ffffffff,4,0
8408197ffffffff,3,0
8408199ffffffff,6,0
840819bffffffff,1,0
840819dffffffff,4,0
84081a1ffffffff,2,0
84081a3ffffffff,2,0
84081a5ffffffff,1,0
84081a9ffffffff,3,0
84081abffffffff,2,0
84081adffffffff,3,0
84081b1ffffffff,2,0
84081b5ffffffff,4,0
84081b7ffffffff,2,0
84081b9ffffffff,3,0
84081bdffffffff,3,0
84081c1ffffffff,3,0
84081c3ffffffff,5,0
84081c5ffffffff,6,0
84081c7ffffffff,5,0
84081c9ffffffff,31,0
84081cbffffffff,27,0
84081cdffffffff,2,0
84081d1ffffffff,4,0
84081d3ffffffff,6,0
84081d5ffffffff,6,0
84081d7ffffffff,3,0
84081d9ffffffff,43,0
84081dbffffffff,46,0
84081ddffffffff,21,0
84081e1ffffffff,2,0
84081e3ffffffff,2,0
84081e5ffffffff,4,0
84081e7ffffffff,2,0
84081e9ffffffff,7,0
84081ebffffffff,5,0
84081edffffffff,7,0
8408211ffffffff,1,0
8408217ffffffff,1,0
8408219ffffffff,1,0
8408225ffffffff,1,0
8408253ffffffff,1,0
8408259ffffffff,1,0
840825bffffffff,1,0
8408281ffffffff,5,0
8408283ffffffff,18,0
8408285ffffffff,4,0
8408287ffffffff,20,0
8408289ffffffff,5,0
840828bffffffff,3,0
840828dffffffff,1,0
8408291ffffffff,44,0
8408293ffffffff,54,0
8408295ffffffff,40,0
8408297ffffffff,49,0
8408299ffffffff,17,0
840829bffffffff,47,0
840829dffffffff,18,0
84082a1ffffffff,19,0
84082a3ffffffff,32,0
84082a5ffffffff,23,0
84082a7ffffffff,30,0
84082a9ffffffff,3,0
84082abffffffff,17,0
84082adffffffff,4,0
84082b1ffffffff,48,0
84082b3ffffffff,5,0
84082b5ffffffff,47,0
84082b7ffffffff,6,0
84082b9ffffffff,38,0
84082bbffffffff,46,0
84082bdffffffff,35,0
84082c3ffffffff,2,0
84082c5ffffffff,2,0
84082cbffffffff,5,0
84082cdffffffff,2,0
84082d1ffffffff,9,0
84082d3ffffffff,5,0
84082d5ffffffff,4,0
84082d7ffffffff,6,0
84082d9ffffffff,2,0
84082dbffffffff,4,0
84082ddffffffff,3,0
84082e1ffffffff,2,0
84082e3ffffffff,1,0
84082e5ffffffff,3,0
84082e9ffffffff,2,0
84082edffffffff,1,0
8408301ffffffff,2,0
8408303ffffffff,3,0
8408305ffffffff,4,0
8408307ffffffff,1,0
8408309ffffffff,1,0
840830bffffffff,3,0
840830dffffffff,2,0
8408313ffffffff,1,0
8408315ffffffff,1,0
840831bffffffff,1,0
840831dffffffff,2,0
