hex,count_good_aircraft,count_bad_aircraft
594493129546006527,1,0
594493138135941119,1,0
594494950612140031,2,0
594494959202074623,1,0
594494967792009215,2,0
594494976381943807,3,0
594495002151747583,1,0
594495088051093503,5,0
594495096641028095,3,0
594495105230962687,5,0
594495113820897279,4,0
594495122410831871,2,0
594495131000766463,5,0
594495139590701055,3,0
594495156770570239,2,0
594495165360504831,2,0
594495191130308607,3,0
594495208310177791,1,0
594495242669916159,1,0
594495251259850751,1,0
594495362929000447,9,0
594495371518935039,1,0
594495380108869631,9,0
594495388698804223,9,0
594495397288738815,4,0
594495405878673407,5,0
594495414468607999,5,0
594495809605599231,1,0
594496359361413119,3,0
594496367951347711,2,0
594496393721151487,11,0
594496410901020671,1,0
594496419490955263,2,0
594496428080889855,10,0
594496436670824447,7,0
594496445260759039,9,0
594587309588873215,4,0
594587326768742399,7,0
594587335358676991,6,0
594587343948611583,7,0
594587352538546175,4,0
594587361128480767,16,0
594587447027826687,38,0
594587455617761279,2,0
594587464207695871,17,0
594587472797630463,10,0
594587481387565055,35,0
594587489977499647,5,0
594587498567434239,42,0
594587567286910975,1,0
594587584466780159,17,0
594587593056714751,4,0
594587601646649343,33,0
594587610236583935,17,0
594587618826518527,14,0
594587636006387711,37,0
594587670366126079,1,0
594587721905733631,51,0
594587730495668223,37,0
594587739085602815,16,0
594587747675537407,27,0
594587756265471999,41,0
594587764855406591,41,0
594587773445341183,22,0
594588417690435583,12,0
594588486409912319,1,0
594588494999846911,24,0
594588529359585279,62,0
594588649618669567,3,0
594588692568342527,12,0
594588726928080895,16,0
594588752697884671,61,0
594588761287819263,1,0
594588769877753855,2,0
594588778467688447,66,0
594588787057623039,57,0
594588795647557631,10,0
594588804237492223,12,0
594602771471138815,43,0
594602780061073407,61,0
594602788651007999,67,0
594602797240942591,51,0
594602805830877183,24,0
594602814420811775,57,0
594602823010746367,28,0
594602865960419327,1,0
594602908910092287,36,0
594602917500026879,83,0
594602926089961471,8,0
594602934679896063,29,0
594602943269830655,8,0
594602951859765247,78,0
594602960449699839,2,0
594603252507475967,14,0
594603261097410559,1,0
594603269687345151,18,0
594603286867214335,27,0
594603295457148927,4,0
594603304047083519,14,0
