hex,count_good_aircraft,count_bad_aircraft
8401043ffffffff,1,0
8401047ffffffff,1,0
8401059ffffffff,2,0
840105dffffffff,1,0
840106bffffffff,1,0
8401201ffffffff,2,0
8401207ffffffff,2,0
840120dffffffff,2,0
8401221ffffffff,5,0
8401223ffffffff,1,0
8401225ffffffff,4,0
8401227ffffffff,5,0
8401229ffffffff,2,0
840122bffffffff,1,0
840122dffffffff,1,0
8401231ffffffff,2,0
8401233ffffffff,2,0
8401239ffffffff,2,0
8401245ffffffff,1,1
8401261ffffffff,5,0
8401263ffffffff,2,0
8401265ffffffff,4,0
8401267ffffffff,6,0
8401269ffffffff,0,1
840126bffffffff,1,1
840126dffffffff,1,0
84012c1ffffffff,2,0
84012c3ffffffff,1,0
84012cbffffffff,5,0
84012ddffffffff,2,0
8401351ffffffff,7,2
8401355ffffffff,3,0
8401357ffffffff,2,0
8401359ffffffff,5,1
840135bffffffff,3,1
840135dffffffff,9,0
840336bffffffff,0,1
8406281ffffffff,5,0
8406283ffffffff,9,0
8406285ffffffff,1,0
8406289ffffffff,7,0
840628bffffffff,9,0
8406291ffffffff,3,0
8406293ffffffff,8,0
8406295ffffffff,5,0
8406297ffffffff,4,0
8406299ffffffff,3,0
840629bffffffff,11,0
840629dffffffff,4,0
84062b1ffffffff,2,0
84062b3ffffffff,1,0
84062b9ffffffff,4,0
84062bbffffffff,3,0
84062c1ffffffff,1,0
84062c7ffffffff,1,0
84062d1ffffffff,8,0
84062d3ffffffff,5,0
84062d5ffffffff,10,0
84062d7ffffffff,5,0
84062d9ffffffff,14,0
84062dbffffffff,6,0
84062ddffffffff,8,0
8406601ffffffff,17,0
8406603ffffffff,3,0
8406605ffffffff,11,0
8406607ffffffff,6,0
8406609ffffffff,22,0
840660bffffffff,7,0
840660dffffffff,21,0
8406615ffffffff,1,0
840661dffffffff,1,0
8406621ffffffff,29,0
8406625ffffffff,17,0
8406627ffffffff,16,0
8406629ffffffff,27,0
840662bffffffff,7,0
840662dffffffff,25,0
8406639ffffffff,2,0
840663dffffffff,5,0
8406641ffffffff,18,0
8406643ffffffff,4,0
8406645ffffffff,20,0
8406647ffffffff,15,0
8406649ffffffff,12,0
840664bffffffff,1,0
840664dffffffff,27,0
8406655ffffffff,5,0
8406661ffffffff,30,0
8406663ffffffff,25,0
8406665ffffffff,22,0
8406667ffffffff,20,0
8406669ffffffff,26,0
840666bffffffff,30,0
840666dffffffff,21,0
8406703ffffffff,13,0
8406709ffffffff,2,0
840670bffffffff,4,0
8406711ffffffff,1,0
8406715ffffffff,4,0
8406719ffffffff,1,0
840671dffffffff,34,0
8406739ffffffff,1,0
8406743ffffffff,8,0
8406749ffffffff,3,0
840674bffffffff,7,0
840674dffffffff,1,0
8406751ffffffff,25,0
8406753ffffffff,2,0
8406755ffffffff,9,0
8406757ffffffff,37,0
8406759ffffffff,21,0
840675bffffffff,12,0
840675dffffffff,10,0
8407401ffffffff,11,0
8407403ffffffff,10,0
8407405ffffffff,17,0
8407407ffffffff,7,0
8407409ffffffff,13,0
840740bffffffff,12,0
840740dffffffff,17,0
8407411ffffffff,34,0
8407413ffffffff,32,0
8407415ffffffff,39,0
8407417ffffffff,32,0
8407419ffffffff,19,0
840741bffffffff,27,0
840741dffffffff,33,0
8407421ffffffff,3,0
8407423ffffffff,20,0
8407425ffffffff,2,0
8407427ffffffff,7,0
8407429ffffffff,5,0
840742bffffffff,20,0
840742dffffffff,4,0
8407431ffffffff,15,0
8407433ffffffff,49,0
8407435ffffffff,5,0
8407437ffffffff,16,0
8407439ffffffff,10,0
840743bffffffff,42,0
840743dffffffff,3,0
8407441ffffffff,1,0
8407443ffffffff,14,0
8407445ffffffff,4,0
8407447ffffffff,4,0
8407449ffffffff,1,0
840744bffffffff,15,0
8407451ffffffff,28,0
8407453ffffffff,18,0
8407455ffffffff,10,0
8407457ffffffff,32,0
8407459ffffffff,3,0
840745bffffffff,17,0
840745dffffffff,8,0
8407461ffffffff,7,0
8407463ffffffff,5,0
8407467ffffffff,7,0
8407469ffffffff,8,0
840746bffffffff,4,0
8407481ffffffff,11,0
8407483ffffffff,2,0
8407485ffffffff,15,0
8407487ffffffff,16,0
8407489ffffffff,34,0
840748bffffffff,8,0
840748dffffffff,7,0
8407495ffffffff,1,0
84074a1ffffffff,28,0
84074a3ffffffff,5,0
84074a5ffffffff,23,0
84074a7ffffffff,25,0
84074a9ffffffff,23,0
84074abffffffff,24,0
84074adffffffff,15,0
84074b1ffffffff,2,0
84074b9ffffffff,25,0
84074bbffffffff,3,0
84074bdffffffff,15,0
84074c1ffffffff,6,0
84074c3ffffffff,34,0
84074c5ffffffff,35,0
84074c7ffffffff,2,0
84074c9ffffffff,7,0
84074cbffffffff,3,0
84074cdffffffff,22,0
84074d5ffffffff,30,0
84074ddffffffff,1,0
84074e1ffffffff,32,0
84074e3ffffffff,25,0
84074e5ffffffff,43,0
84074e7ffffffff,24,0
84074e9ffffffff,36,0
84074ebffffffff,27,0
84074edffffffff,38,0
8407511ffffffff,7,0
8407513ffffffff,6,0
8407515ffffffff,8,0
8407517ffffffff,7,0
8407519ffffffff,1,0
840751bffffffff,2,0
8407531ffffffff,2,0
8407533ffffffff,11,0
8407537ffffffff,2,0
8407539ffffffff,6,0
840753bffffffff,11,0
840753dffffffff,4,0
840755bffffffff,2,0
8407581ffffffff,7,0
8407583ffffffff,10,0
8407585ffffffff,7,0
8407587ffffffff,9,0
8407589ffffffff,7,0
840758bffffffff,11,0
840758dffffffff,5,0
8407591ffffffff,21,0
8407593ffffffff,26,0
8407595ffffffff,25,0
8407597ffffffff,24,0
8407599ffffffff,15,0
840759bffffffff,22,0
840759dffffffff,29,0
84075a1ffffffff,3,0
84075a3ffffffff,7,0
84075a5ffffffff,12,0
84075a7ffffffff,1,0
84075a9ffffffff,11,0
84075abffffffff,6,0
84075adffffffff,9,0
84075b1ffffffff,9,0
84075b3ffffffff,26,0
84075b5ffffffff,7,0
84075b7ffffffff,10,0
