hex,count_good_aircraft,count_bad_aircraft
840124bffffffff,2,0
8401265ffffffff,1,0
84012c1ffffffff,2,0
84012c9ffffffff,1,0
84012cbffffffff,3,0
8401301ffffffff,2,2
8401351ffffffff,3,0
8401359ffffffff,1,0
840135bffffffff,1,0
840135dffffffff,4,0
8403255ffffffff,1,0
840325dffffffff,1,0
8404169ffffffff,1,0
8404809ffffffff,2,0
840480dffffffff,2,0
8404821ffffffff,1,0
8404825ffffffff,1,0
8404827ffffffff,1,0
840482dffffffff,1,0
8404841ffffffff,1,0
8404845ffffffff,1,0
8404849ffffffff,1,0
840484bffffffff,1,0
840484dffffffff,1,0
8404851ffffffff,2,0
8404853ffffffff,2,0
8404855ffffffff,2,0
840485bffffffff,2,0
8404861ffffffff,3,0
8404863ffffffff,2,0
8404865ffffffff,2,0
8404867ffffffff,3,0
8404869ffffffff,1,0
8404959ffffffff,2,0
840495bffffffff,2,0
840495dffffffff,2,0
8404a31ffffffff,1,0
8404a33ffffffff,1,0
8404a35ffffffff,1,0
8404a37ffffffff,1,0
8404a3bffffffff,1,0
8404a65ffffffff,1,0
8404aa9ffffffff,2,0
8404aadffffffff,2,0
8404ac1ffffffff,1,0
8404ac5ffffffff,1,0
8404ae7ffffffff,2,0
8404ae9ffffffff,1,0
8404aedffffffff,1,0
8404b11ffffffff,1,0
8404b13ffffffff,2,0
8404b17ffffffff,2,0
8404b19ffffffff,1,0
8404b23ffffffff,1,0
8404b25ffffffff,1,0
8404b27ffffffff,1,0
8404b31ffffffff,1,0
8404b3bffffffff,1,0
8404b3dffffffff,1,0
8404b53ffffffff,1,0
8404b59ffffffff,1,0
8404b5bffffffff,1,0
8405897ffffffff,1,0
84058a3ffffffff,1,0
84058a5ffffffff,1,0
84058a7ffffffff,1,0
84058b1ffffffff,1,0
84058bbffffffff,1,0
84058bdffffffff,1,0
8405935ffffffff,1,0
8405937ffffffff,1,0
8405983ffffffff,1,0
8405985ffffffff,1,0
8405987ffffffff,1,0
8405995ffffffff,1,0
8405999ffffffff,1,0
840599dffffffff,2,0
84059a9ffffffff,1,0
84059b3ffffffff,1,0
84059bbffffffff,1,0
84059d1ffffffff,1,0
84059d5ffffffff,1,0
84059d7ffffffff,1,0
84059ddffffffff,1,0
84059e3ffffffff,1,0
84059e5ffffffff,1,0
84059e7ffffffff,1,0
8406283ffffffff,2,0
8406289ffffffff,6,0
840628bffffffff,7,0
840628dffffffff,1,0
8406291ffffffff,5,0
8406293ffffffff,3,0
8406295ffffffff,1,0
8406297ffffffff,3,0
8406299ffffffff,4,0
840629bffffffff,7,0
840629dffffffff,2,0
84062b9ffffffff,2,0
84062bbffffffff,1,0
84062c3ffffffff,9,0
84062c7ffffffff,1,0
84062cbffffffff,6,0
84062d1ffffffff,7,0
84062d3ffffffff,6,0
84062d5ffffffff,8,0
84062d7ffffffff,3,0
84062d9ffffffff,8,0
84062dbffffffff,6,0
84062ddffffffff,3,0
8406601ffffffff,7,0
8406603ffffffff,3,0
8406605ffffffff,8,0
8406607ffffffff,3,0
8406609ffffffff,11,0
840660bffffffff,10,0
840660dffffffff,12,0
8406615ffffffff,1,0
840661dffffffff,1,0
8406621ffffffff,8,0
8406623ffffffff,1,0
8406625ffffffff,4,0
8406627ffffffff,1,0
8406629ffffffff,11,0
840662dffffffff,8,0
8406639ffffffff,2,0
8406641ffffffff,9,0
8406643ffffffff,9,0
8406645ffffffff,5,0
8406647ffffffff,9,0
8406649ffffffff,9,0
840664bffffffff,1,0
840664dffffffff,6,0
8406655ffffffff,2,0
8406661ffffffff,7,0
8406663ffffffff,14,0
8406665ffffffff,9,0
8406667ffffffff,7,0
8406669ffffffff,11,0
840666bffffffff,16,0
840666dffffffff,9,0
8406703ffffffff,3,0
8406715ffffffff,1,0
840671dffffffff,16,0
8406741ffffffff,1,0
8406743ffffffff,2,0
8406749ffffffff,1,0
840674bffffffff,3,0
840674dffffffff,1,0
8406751ffffffff,17,0
8406755ffffffff,1,0
8406757ffffffff,19,0
8406759ffffffff,14,0
840675bffffffff,5,0
840675dffffffff,4,0
8407401ffffffff,7,0
8407403ffffffff,8,0
8407405ffffffff,10,0
8407407ffffffff,6,0
8407409ffffffff,4,0
840740bffffffff,8,0
840740dffffffff,16,0
8407411ffffffff,20,0
8407413ffffffff,28,0
8407415ffffffff,24,0
8407417ffffffff,30,0
8407419ffffffff,12,0
840741bffffffff,31,0
840741dffffffff,21,0
8407421ffffffff,4,0
8407423ffffffff,13,0
8407427ffffffff,3,0
8407429ffffffff,8,0
840742bffffffff,13,0
840742dffffffff,8,0
8407431ffffffff,16,0
8407433ffffffff,34,0
8407435ffffffff,8,0
8407437ffffffff,17,0
8407439ffffffff,8,0
840743bffffffff,25,0
840743dffffffff,6,0
8407441ffffffff,4,0
8407443ffffffff,12,0
8407445ffffffff,1,0
8407447ffffffff,13,0
8407449ffffffff,2,0
840744bffffffff,10,0
8407451ffffffff,17,0
8407453ffffffff,12,0
8407455ffffffff,6,0
8407457ffffffff,21,0
8407459ffffffff,3,0
840745bffffffff,9,0
840745dffffffff,3,0
8407461ffffffff,6,0
8407463ffffffff,9,0
8407467ffffffff,10,0
8407469ffffffff,10,0
840746bffffffff,2,0
8407481ffffffff,6,0
8407483ffffffff,2,0
8407485ffffffff,5,0
8407487ffffffff,11,0
8407489ffffffff,15,0
840748bffffffff,1,0
840748dffffffff,6,0
84074a1ffffffff,10,0
84074a3ffffffff,1,0
84074a5ffffffff,8,0
84074a7ffffffff,6,0
84074a9ffffffff,7,0
84074abffffffff,11,0
84074adffffffff,5,0
84074b9ffffffff,7,0
84074bdffffffff,11,0
84074c1ffffffff,8,0
84074c3ffffffff,16,0
84074c5ffffffff,13,0
