hex,count_good_aircraft,count_bad_aircraft
8400cd1ffffffff,0,1
8400cd5ffffffff,0,1
8401041ffffffff,1,0
8401043ffffffff,2,0
8401047ffffffff,2,0
8401049ffffffff,2,0
840104bffffffff,3,0
840104dffffffff,1,0
8401051ffffffff,1,0
8401059ffffffff,4,0
840105bffffffff,1,0
840105dffffffff,4,0
8401069ffffffff,1,0
840106bffffffff,2,0
8401201ffffffff,6,0
8401203ffffffff,1,0
8401205ffffffff,1,0
8401207ffffffff,7,0
840120dffffffff,4,0
8401221ffffffff,7,0
8401223ffffffff,4,0
8401225ffffffff,6,1
8401227ffffffff,5,0
8401229ffffffff,2,0
840122bffffffff,4,0
840122dffffffff,3,0
8401231ffffffff,8,0
8401233ffffffff,8,0
8401235ffffffff,4,0
8401239ffffffff,5,0
840123dffffffff,2,0
8401241ffffffff,1,0
8401245ffffffff,3,0
8401247ffffffff,3,0
840124bffffffff,2,0
8401253ffffffff,1,0
840125bffffffff,1,0
8401261ffffffff,5,0
8401263ffffffff,2,0
8401265ffffffff,4,1
8401267ffffffff,5,0
8401269ffffffff,2,0
840126bffffffff,4,0
840126dffffffff,3,0
84012c1ffffffff,3,0
84012c3ffffffff,2,0
84012c7ffffffff,1,0
84012c9ffffffff,3,0
84012cbffffffff,5,0
84012cdffffffff,1,0
8401301ffffffff,2,1
8401303ffffffff,1,0
8401309ffffffff,2,0
8401311ffffffff,1,0
8401313ffffffff,1,0
8401329ffffffff,1,0
840132dffffffff,1,1
8401341ffffffff,1,1
8401347ffffffff,2,1
8401349ffffffff,2,0
840134bffffffff,2,0
840134dffffffff,1,1
8401351ffffffff,4,1
8401353ffffffff,3,2
8401355ffffffff,3,0
8401359ffffffff,8,3
840135bffffffff,8,1
840135dffffffff,8,0
840324bffffffff,1,0
840328dffffffff,1,0
840333bffffffff,1,0
8404821ffffffff,1,0
8404861ffffffff,1,0
8404865ffffffff,2,0
8404867ffffffff,1,0
8404869ffffffff,1,0
840486dffffffff,2,0
8404949ffffffff,2,0
8404953ffffffff,2,0
840495bffffffff,2,0
8404a41ffffffff,2,0
8404a43ffffffff,1,0
8404a49ffffffff,1,0
8404a4bffffffff,1,0
8404a4dffffffff,2,0
8404a51ffffffff,1,0
8404a55ffffffff,1,0
8404a57ffffffff,1,0
8404a5dffffffff,1,0
8404a65ffffffff,1,0
8404b11ffffffff,3,0
8404b13ffffffff,1,0
8404b17ffffffff,3,0
8404b19ffffffff,3,0
8404b21ffffffff,2,0
8404b23ffffffff,2,0
8404b29ffffffff,2,0
8404b53ffffffff,3,0
8404b5bffffffff,3,0
8404b61ffffffff,2,0
8404b63ffffffff,2,0
8404b69ffffffff,2,0
84058a7ffffffff,1,0
8405993ffffffff,1,0
840599bffffffff,1,0
84059b3ffffffff,3,0
84059bbffffffff,3,0
8406281ffffffff,7,0
8406283ffffffff,9,0
8406289ffffffff,13,0
840628bffffffff,12,0
840628dffffffff,1,0
8406291ffffffff,7,0
8406293ffffffff,8,0
8406295ffffffff,4,0
8406297ffffffff,6,0
8406299ffffffff,3,0
840629bffffffff,11,0
840629dffffffff,3,0
84062b1ffffffff,1,0
84062b9ffffffff,4,0
84062bbffffffff,1,0
84062c3ffffffff,6,0
84062cbffffffff,3,0
84062d1ffffffff,14,0
84062d3ffffffff,3,0
84062d5ffffffff,21,0
84062d7ffffffff,10,0
84062d9ffffffff,25,0
84062dbffffffff,7,0
84062ddffffffff,16,0
8406601ffffffff,16,0
8406603ffffffff,7,0
8406605ffffffff,17,0
8406607ffffffff,12,0
8406609ffffffff,31,0
840660bffffffff,10,0
840660dffffffff,27,0
8406615ffffffff,2,0
840661dffffffff,4,0
8406621ffffffff,21,0
8406623ffffffff,1,0
8406625ffffffff,15,0
8406627ffffffff,13,0
8406629ffffffff,16,0
840662bffffffff,14,0
840662dffffffff,27,0
8406631ffffffff,1,0
8406639ffffffff,4,0
840663dffffffff,6,0
8406641ffffffff,17,0
8406643ffffffff,17,0
8406645ffffffff,12,0
8406647ffffffff,17,0
8406649ffffffff,4,0
840664bffffffff,2,0
840664dffffffff,31,0
8406655ffffffff,1,0
840665dffffffff,1,0
8406661ffffffff,50,0
8406663ffffffff,13,0
8406665ffffffff,45,0
8406667ffffffff,39,0
8406669ffffffff,47,0
840666bffffffff,15,0
840666dffffffff,39,0
8406703ffffffff,28,0
8406709ffffffff,1,0
840670bffffffff,4,0
8406715ffffffff,16,0
8406719ffffffff,1,0
840671dffffffff,55,0
8406739ffffffff,5,0
8406741ffffffff,1,0
8406743ffffffff,6,0
8406749ffffffff,3,0
840674bffffffff,8,0
840674dffffffff,2,0
8406751ffffffff,54,0
8406753ffffffff,15,0
8406755ffffffff,6,0
8406757ffffffff,60,0
8406759ffffffff,34,0
840675bffffffff,38,0
840675dffffffff,7,0
840676dffffffff,2,0
8407401ffffffff,18,0
8407403ffffffff,15,0
8407405ffffffff,15,0
8407407ffffffff,17,0
8407409ffffffff,10,0
840740bffffffff,27,0
840740dffffffff,15,0
8407411ffffffff,47,0
8407413ffffffff,45,0
8407415ffffffff,44,0
8407417ffffffff,51,0
8407419ffffffff,34,0
840741bffffffff,41,0
840741dffffffff,42,0
8407421ffffffff,2,0
8407423ffffffff,30,0
8407427ffffffff,15,0
8407429ffffffff,7,0
840742bffffffff,29,0
840742dffffffff,7,0
8407431ffffffff,25,0
8407433ffffffff,70,0
8407435ffffffff,9,0
8407437ffffffff,26,0
8407439ffffffff,17,0
840743bffffffff,55,0
840743dffffffff,5,0
8407441ffffffff,5,0
8407443ffffffff,15,0
8407445ffffffff,3,0
8407447ffffffff,10,0
8407449ffffffff,4,0
840744bffffffff,21,0
840744dffffffff,1,0
8407451ffffffff,45,0
8407453ffffffff,27,0
8407455ffffffff,16,0
8407457ffffffff,45,0
8407459ffffffff,10,0
840745bffffffff,29,0
840745dffffffff,8,0
8407461ffffffff,9,0
8407463ffffffff,11,0
8407467ffffffff,15,0
8407469ffffffff,11,0
840746bffffffff,5,0
8407481ffffffff,33,0
8407483ffffffff,2,0
8407485ffffffff,26,0
8407487ffffffff,11,0
8407489ffffffff,42,0
840748bffffffff,13,0
840748dffffffff,10,0
8407495ffffffff,3,0
8407497ffffffff,1,0
84074a1ffffffff,29,0
84074a3ffffffff,1,0
84074a5ffffffff,10,0
84074a7ffffffff,34,0
84074a9ffffffff,20,0
84074abffffffff,30,0
84074adffffffff,10,0
84074b1ffffffff,3,0
84074b9ffffffff,30,0
84074bbffffffff,5,0
84074bdffffffff,12,0
84074c1ffffffff,13,0
84074c3ffffffff,46,0
84074c5ffffffff,43,0
84074c7ffffffff,14,0
84074c9ffffffff,11,0
84074cbffffffff,4,0
84074cdffffffff,23,0
