hex,count_good_aircraft,count_bad_aircraft
8401043ffffffff,1,0
8401047ffffffff,1,0
8401059ffffffff,1,0
840105dffffffff,1,0
8401069ffffffff,1,0
840106bffffffff,1,0
8401201ffffffff,2,0
8401205ffffffff,2,0
8401207ffffffff,4,0
840120dffffffff,1,0
8401221ffffffff,3,0
8401223ffffffff,2,0
8401225ffffffff,3,0
8401227ffffffff,3,0
8401229ffffffff,1,0
840122bffffffff,1,0
840122dffffffff,1,0
8401231ffffffff,2,0
8401233ffffffff,2,0
8401239ffffffff,3,0
8401245ffffffff,1,0
8401247ffffffff,1,0
840124bffffffff,2,0
840125dffffffff,2,0
8401261ffffffff,9,0
8401263ffffffff,4,0
8401265ffffffff,8,0
8401267ffffffff,6,0
8401269ffffffff,4,1
840126bffffffff,4,0
840126dffffffff,6,1
8401289ffffffff,1,0
84012c1ffffffff,2,0
84012c3ffffffff,1,0
84012c7ffffffff,1,0
84012c9ffffffff,2,0
84012cbffffffff,3,0
84012e5ffffffff,1,0
8401301ffffffff,1,0
8401309ffffffff,1,0
8401341ffffffff,1,0
8401347ffffffff,1,0
840134dffffffff,1,0
8401351ffffffff,9,0
8401353ffffffff,2,0
8401355ffffffff,4,1
8401357ffffffff,1,0
8401359ffffffff,6,0
840135bffffffff,6,0
840135dffffffff,9,0
8402927ffffffff,1,0
8402931ffffffff,1,0
8402935ffffffff,1,0
840293dffffffff,1,0
8406281ffffffff,1,0
8406283ffffffff,4,0
8406289ffffffff,2,0
840628bffffffff,4,0
840628dffffffff,1,0
8406293ffffffff,3,0
8406299ffffffff,1,0
840629bffffffff,4,0
840629dffffffff,4,0
84062c3ffffffff,3,0
84062c7ffffffff,1,0
84062cbffffffff,3,0
84062d1ffffffff,4,0
84062d3ffffffff,4,0
84062d5ffffffff,2,0
84062d7ffffffff,5,0
84062d9ffffffff,3,0
84062dbffffffff,4,0
8406601ffffffff,7,0
8406603ffffffff,16,0
8406605ffffffff,6,0
8406607ffffffff,3,0
8406609ffffffff,11,0
840660bffffffff,16,0
840660dffffffff,19,0
8406621ffffffff,45,0
8406625ffffffff,22,0
8406627ffffffff,7,0
8406629ffffffff,50,0
840662bffffffff,2,0
840662dffffffff,43,0
8406639ffffffff,4,0
840663dffffffff,1,0
8406641ffffffff,23,0
8406643ffffffff,4,0
8406645ffffffff,37,0
8406647ffffffff,20,0
8406649ffffffff,13,0
840664bffffffff,2,0
840664dffffffff,36,0
8406655ffffffff,1,0
8406661ffffffff,43,0
8406663ffffffff,55,0
8406665ffffffff,17,0
8406667ffffffff,29,0
8406669ffffffff,39,0
840666bffffffff,53,0
840666dffffffff,20,0
8406709ffffffff,1,0
840670bffffffff,1,0
8406715ffffffff,4,0
8406719ffffffff,2,0
840671dffffffff,25,0
8406743ffffffff,11,0
8406747ffffffff,1,0
8406749ffffffff,3,0
840674bffffffff,26,0
8406751ffffffff,22,0
8406753ffffffff,1,0
8406755ffffffff,3,0
8406757ffffffff,27,0
8406759ffffffff,21,0
840675bffffffff,6,0
840675dffffffff,5,0
8407401ffffffff,6,0
8407403ffffffff,7,0
8407405ffffffff,14,0
8407407ffffffff,6,0
8407409ffffffff,6,0
840740bffffffff,9,0
840740dffffffff,13,0
8407411ffffffff,32,0
8407413ffffffff,49,0
8407415ffffffff,29,0
8407417ffffffff,28,0
8407419ffffffff,16,0
840741bffffffff,35,0
840741dffffffff,21,0
8407421ffffffff,2,0
8407423ffffffff,16,0
8407427ffffffff,5,0
8407429ffffffff,4,0
840742bffffffff,16,0
840742dffffffff,2,0
8407431ffffffff,17,0
8407433ffffffff,41,0
8407435ffffffff,6,0
8407437ffffffff,16,0
8407439ffffffff,8,0
840743bffffffff,32,0
840743dffffffff,5,0
8407441ffffffff,4,0
8407443ffffffff,8,0
8407445ffffffff,2,0
8407447ffffffff,6,0
8407449ffffffff,4,0
840744bffffffff,8,0
8407451ffffffff,17,0
8407453ffffffff,13,0
8407455ffffffff,8,0
8407457ffffffff,18,0
840745bffffffff,12,0
840745dffffffff,7,0
8407461ffffffff,5,0
8407463ffffffff,5,0
8407465ffffffff,1,0
8407467ffffffff,5,0
8407469ffffffff,4,0
840746bffffffff,4,0
8407481ffffffff,12,0
8407485ffffffff,7,0
8407487ffffffff,23,0
8407489ffffffff,36,0
840748bffffffff,2,0
840748dffffffff,8,0
84074a1ffffffff,35,0
84074a3ffffffff,1,0
84074a5ffffffff,35,0
84074a7ffffffff,36,0
84074a9ffffffff,33,0
84074abffffffff,25,0
84074adffffffff,34,0
84074b9ffffffff,10,0
84074bdffffffff,19,0
84074c1ffffffff,5,0
84074c3ffffffff,35,0
84074c5ffffffff,71,0
84074c7ffffffff,8,0
84074c9ffffffff,5,0
84074cbffffffff,2,0
84074cdffffffff,55,0
84074d5ffffffff,12,0
84074e1ffffffff,71,0
84074e3ffffffff,39,0
84074e5ffffffff,51,0
84074e7ffffffff,66,0
84074e9ffffffff,79,0
84074ebffffffff,42,0
84074edffffffff,36,0
8407511ffffffff,4,0
8407513ffffffff,1,0
8407515ffffffff,4,0
8407517ffffffff,4,0
8407531ffffffff,2,0
8407533ffffffff,3,0
8407537ffffffff,1,0
8407539ffffffff,3,0
840753bffffffff,5,0
840753dffffffff,3,0
840755bffffffff,1,0
8407581ffffffff,7,0
8407583ffffffff,16,0
8407585ffffffff,8,0
8407587ffffffff,12,0
8407589ffffffff,8,0
840758bffffffff,13,0
840758dffffffff,9,0
8407591ffffffff,16,0
8407593ffffffff,37,0
8407595ffffffff,43,0
8407597ffffffff,19,0
8407599ffffffff,13,0
840759bffffffff,33,0
840759dffffffff,51,0
84075a1ffffffff,4,0
84075a3ffffffff,5,0
84075a5ffffffff,5,0
84075a7ffffffff,5,0
84075a9ffffffff,4,0
84075abffffffff,9,0
84075adffffffff,6,0
84075b1ffffffff,30,0
84075b3ffffffff,24,0
84075b5ffffffff,29,0
84075b7ffffffff,23,0
84075b9ffffffff,34,0
84075bbffffffff,17,0
84075bdffffffff,16,0
