hex,count_good_aircraft,count_bad_aircraft
8401043ffffffff,1,0
8401047ffffffff,1,0
8401059ffffffff,3,0
840105dffffffff,1,0
8401201ffffffff,5,1
8401207ffffffff,5,0
840120dffffffff,2,0
8401221ffffffff,7,0
8401223ffffffff,1,0
8401225ffffffff,7,0
8401227ffffffff,6,0
8401229ffffffff,5,0
840122bffffffff,3,0
840122dffffffff,4,0
8401231ffffffff,4,0
8401233ffffffff,4,0
8401239ffffffff,5,0
840123dffffffff,1,0
8401245ffffffff,0,1
840125bffffffff,2,0
8401261ffffffff,3,0
8401263ffffffff,3,0
8401265ffffffff,3,0
8401267ffffffff,5,2
840126bffffffff,2,0
84012c1ffffffff,2,0
84012c3ffffffff,2,0
84012c9ffffffff,1,0
84012cbffffffff,1,0
84012ddffffffff,1,0
8401349ffffffff,1,0
840134bffffffff,1,0
8401351ffffffff,6,1
8401355ffffffff,2,0
8401359ffffffff,4,1
840135bffffffff,4,1
840135dffffffff,7,1
8406281ffffffff,2,0
8406283ffffffff,17,0
8406289ffffffff,5,0
840628bffffffff,18,0
840628dffffffff,2,0
8406291ffffffff,1,0
8406293ffffffff,6,0
8406295ffffffff,1,0
8406297ffffffff,2,0
8406299ffffffff,2,0
840629bffffffff,9,0
840629dffffffff,4,0
84062b9ffffffff,7,0
84062bdffffffff,1,0
84062c3ffffffff,5,0
84062cbffffffff,5,0
84062d1ffffffff,19,0
84062d3ffffffff,4,0
84062d5ffffffff,16,0
84062d7ffffffff,16,0
84062d9ffffffff,16,0
84062dbffffffff,6,0
84062ddffffffff,1,0
8406601ffffffff,10,0
8406603ffffffff,3,0
8406605ffffffff,15,0
8406607ffffffff,5,0
8406609ffffffff,15,0
840660bffffffff,3,0
840660dffffffff,11,0
8406615ffffffff,3,0
840661dffffffff,3,0
8406621ffffffff,19,0
8406625ffffffff,10,0
8406627ffffffff,9,0
8406629ffffffff,14,0
840662bffffffff,10,0
840662dffffffff,20,0
8406639ffffffff,4,0
840663dffffffff,3,0
8406641ffffffff,7,0
8406643ffffffff,9,0
8406645ffffffff,12,0
8406647ffffffff,7,0
8406649ffffffff,3,0
840664bffffffff,9,0
840664dffffffff,13,0
8406655ffffffff,1,0
840665dffffffff,1,0
8406661ffffffff,28,0
8406663ffffffff,20,0
8406665ffffffff,20,0
8406667ffffffff,24,0
8406669ffffffff,23,0
840666bffffffff,21,0
840666dffffffff,21,0
8406703ffffffff,12,0
8406709ffffffff,1,0
840670bffffffff,4,0
8406711ffffffff,1,0
8406715ffffffff,10,0
8406719ffffffff,1,0
840671dffffffff,30,0
8406739ffffffff,2,0
8406743ffffffff,7,0
8406747ffffffff,1,0
8406749ffffffff,5,0
840674bffffffff,7,0
840674dffffffff,1,0
8406751ffffffff,26,0
8406753ffffffff,8,0
8406755ffffffff,6,0
8406757ffffffff,32,0
8406759ffffffff,22,0
840675bffffffff,12,0
840675dffffffff,12,0
8407401ffffffff,11,0
8407403ffffffff,16,0
8407405ffffffff,11,0
8407407ffffffff,11,0
8407409ffffffff,12,0
840740bffffffff,16,0
840740dffffffff,7,0
8407411ffffffff,36,0
8407413ffffffff,29,0
8407415ffffffff,39,0
8407417ffffffff,44,0
8407419ffffffff,29,0
840741bffffffff,21,0
840741dffffffff,30,0
8407421ffffffff,2,0
8407423ffffffff,15,0
8407425ffffffff,1,0
8407427ffffffff,4,0
8407429ffffffff,6,0
840742bffffffff,14,0
840742dffffffff,3,0
8407431ffffffff,19,0
8407433ffffffff,58,0
8407435ffffffff,7,0
8407437ffffffff,25,0
8407439ffffffff,12,0
840743bffffffff,46,0
840743dffffffff,10,0
8407441ffffffff,3,0
8407443ffffffff,10,0
8407445ffffffff,3,0
8407447ffffffff,4,0
8407449ffffffff,3,0
840744bffffffff,11,0
8407451ffffffff,26,0
8407453ffffffff,24,0
8407455ffffffff,17,0
8407457ffffffff,26,0
8407459ffffffff,7,0
840745bffffffff,22,0
840745dffffffff,19,0
8407461ffffffff,18,0
8407463ffffffff,5,0
8407467ffffffff,17,0
8407469ffffffff,17,0
840746bffffffff,6,0
8407481ffffffff,11,0
8407483ffffffff,1,0
8407485ffffffff,14,0
8407487ffffffff,7,0
8407489ffffffff,22,0
840748bffffffff,2,0
840748dffffffff,15,0
8407495ffffffff,1,0
84074a1ffffffff,17,0
84074a3ffffffff,1,0
84074a5ffffffff,16,0
84074a7ffffffff,13,0
84074a9ffffffff,17,0
84074abffffffff,11,0
84074adffffffff,17,0
84074b1ffffffff,3,0
84074b9ffffffff,12,0
84074bbffffffff,2,0
84074bdffffffff,10,0
84074c1ffffffff,11,0
84074c3ffffffff,25,0
84074c5ffffffff,19,0
84074c7ffffffff,13,0
84074c9ffffffff,3,0
84074cbffffffff,5,0
84074cdffffffff,10,0
84074d5ffffffff,9,0
84074e1ffffffff,25,0
84074e3ffffffff,20,0
84074e5ffffffff,31,0
84074e7ffffffff,29,0
84074e9ffffffff,27,0
84074ebffffffff,23,0
84074edffffffff,41,0
8407511ffffffff,17,0
8407513ffffffff,2,0
8407515ffffffff,17,0
8407517ffffffff,17,0
840751bffffffff,1,0
8407531ffffffff,5,0
8407533ffffffff,16,0
8407537ffffffff,3,0
8407539ffffffff,3,0
840753bffffffff,18,0
840753dffffffff,1,0
840755bffffffff,8,0
8407581ffffffff,14,0
8407583ffffffff,14,0
8407585ffffffff,5,0
8407587ffffffff,13,0
8407589ffffffff,9,0
840758bffffffff,12,0
840758dffffffff,2,0
8407591ffffffff,30,0
8407593ffffffff,22,0
8407595ffffffff,31,0
8407597ffffffff,29,0
8407599ffffffff,21,0
840759bffffffff,16,0
840759dffffffff,45,0
84075a1ffffffff,5,0
84075a3ffffffff,3,0
84075a5ffffffff,7,0
84075a7ffffffff,2,0
84075a9ffffffff,8,0
84075abffffffff,4,0
84075adffffffff,7,0
84075b1ffffffff,15,0
84075b3ffffffff,25,0
84075b5ffffffff,8,0
84075b7ffffffff,19,0
84075b9ffffffff,16,0
84075bbffffffff,25,0
